server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
212.60.92.134:60001,1773107531.4296684,31.544,2209874.9959520116,2.2098749959520116,6229334,64,306032,306.032,5391,8,673,8,18446744073709551615,257765,31,mycc
212.60.92.134:60001,1773107533.5775902,33.692,2022419.9962770715,2.0224199962770717,6772334,66,308248,308.248,431,7,731,7,18446744073709551615,272121,33,mycc
212.60.92.134:60001,1773107535.2472198,35.361,2671155.368786854,2.671155368786854,7329814,68,240761,240.761,8605,10,786,10,18446744073709551615,293334,34,mycc
212.60.92.134:60001,1773107536.7537081,36.868,2568261.526084445,2.568261526084445,7813446,70,298278,298.278,17551,8,846,8,18446744073709551615,291542,35,mycc
212.60.92.134:60001,1773107538.594806,38.709,2648889.111681708,2.648889111681708,8423054,74,267225,267.225,2856,12,920,12,18446744073709551615,331677,36,mycc
212.60.92.134:60001,1773107539.8532922,39.967,3387332.9400216807,3.3873329400216807,8955918,75,238573,238.573,8310,9,972,9,18446744073709551615,310488,37,mycc
212.60.92.134:60001,1773107541.2518213,41.366,3371176.3018307984,3.3711763018307983,9545254,77,227696,227.696,3669,4,1007,4,18446744073709551615,426518,38,mycc
212.60.92.134:60001,1773107542.3856318,42.5,3586123.0140841873,3.5861230140841873,10053502,79,231512,231.512,6245,13,1065,13,18446744073709551615,410527,39,mycc
212.60.92.134:60001,1773107543.4362373,43.55,2800609.648967369,2.800609648967369,10421294,80,235186,235.186,4937,13,1115,13,18446744073709551615,355228,40,mycc
105.235.237.2:5205,1773107562.9668376,1.127,1542061.3314699885,1.5420613314699885,217238,160,266331,266.331,754,0,0,0,18446744073709551615,435973,2147483647,mycc
105.235.237.2:5205,1773107564.0112653,2.171,13597863.123674653,13.597863123674653,1992486,1343,240197,240.197,580,0,0,0,18446744073709551615,4007561,2147483647,mycc
105.235.237.2:5205,1773107565.6274824,3.788,18498940.10337597,18.498940103375972,5729774,1920,630435,630.435,882,75,337,75,18446744073709551615,2182128,960,mycc
105.235.237.2:5205,1773107567.2961931,5.456,22050614.171746,22.050614171746002,10329286,1920,717498,717.498,4867,484,1073,484,18446744073709551615,2710307,960,mycc
105.235.237.2:5205,1773107568.8056722,6.966,22918126.683970563,22.918126683970563,14653590,1920,500253,500.253,2822,847,1935,847,18446744073709551615,2946982,960,mycc
105.235.237.2:5205,1773107570.9060895,9.066,21110958.47704139,21.11095847704139,20196318,1920,287254,287.254,2240,111,2706,111,18446744073709551615,661739,960,mycc
105.235.237.2:5205,1773107572.7492595,10.909,23115238.24368427,23.11523824368427,25521982,1920,296140,296.14,6677,57,3759,57,18446744073709551615,484125,960,mycc
105.235.237.2:5205,1773107574.4623013,12.622,20658643.80193341,20.65864380193341,29945622,1920,342041,342.041,112938,102,4614,102,18446744073709551615,351404,960,mycc
105.235.237.2:5205,1773107576.1691852,14.329,21886564.071423724,21.886564071423724,34615350,1920,243830,243.83,1894,157,5650,157,18446744073709551615,431687,960,mycc
105.235.237.2:5205,1773107577.893144,16.053,21842787.376216237,21.842787376216236,39322358,1920,335365,335.365,107937,144,6633,144,18446744073709551615,427707,960,mycc
105.235.237.2:5205,1773107579.6295636,17.79,21192369.83539254,21.192369835392537,43922214,1920,294646,294.646,83622,142,7622,142,18446744073709551615,396823,960,mycc
105.235.237.2:5205,1773107581.3623626,19.523,21693271.31772843,21.69327131772843,48620974,1920,244171,244.171,6782,136,8630,136,18446744073709551615,340348,960,mycc
105.235.237.2:5205,1773107583.0396628,21.2,21691925.917415045,21.691925917415045,53168958,1920,347287,347.287,107826,171,9612,171,18446744073709551615,416782,960,mycc
105.235.237.2:5205,1773107584.607901,22.768,23376162.26650053,23.37616226650053,57751382,1920,888670,888.67,2750,164,10590,164,18446744073709551615,2852014,960,mycc
105.235.237.2:5205,1773107586.5504034,24.711,26745511.222434025,26.745511222434025,64245534,1920,271794,271.794,5592,61,11639,61,18446744073709551615,446116,960,mycc
105.235.237.2:5205,1773107588.2175303,26.378,13478057.417768368,13.478057417768369,67054238,1920,252672,252.672,19517,118,12585,118,18446744073709551615,494518,960,mycc
105.235.237.2:5205,1773107589.9800832,28.14,21750486.089655947,21.750486089655947,71846286,1920,250657,250.657,3722,133,13591,133,18446744073709551615,347196,960,mycc
105.235.237.2:5205,1773107591.5100741,29.67,23904183.825858034,23.904183825858034,76417934,1920,924910,924.91,2217,117,14533,117,18446744073709551615,2818148,960,mycc
105.235.237.2:5205,1773107593.4911096,31.651,26753104.008909788,26.753104008909787,83042790,1920,287878,287.878,14435,10,15406,10,18446744073709551615,471676,960,mycc
105.235.237.2:5205,1773107595.2236564,33.384,20903516.065232314,20.903516065232314,87569830,1920,249250,249.25,5110,60,16369,60,18446744073709551615,363269,960,mycc
105.235.237.2:5205,1773107596.8951774,35.055,13416896.761797935,13.416896761797934,90373158,1920,245043,245.043,8056,154,17382,154,18446744073709551615,432976,960,mycc
105.235.237.2:5205,1773107598.6368172,36.797,21693835.23536684,21.69383523536684,95096014,1920,251229,251.229,20685,148,18384,148,18446744073709551615,331123,960,mycc
105.235.237.2:5205,1773107600.3326194,38.493,21331091.41450277,21.33109141450277,99617678,1920,246849,246.849,13288,123,19339,123,18446744073709551615,468795,960,mycc
105.235.237.2:5205,1773107601.7399733,39.9,20561162.655611254,20.561162655611255,103234782,1920,626769,626.769,27408,274,19638,274,18446744073709551615,3126498,960,mycc
105.235.237.2:5205,1773107603.4563513,41.617,18323796.089523964,18.323796089523963,107166102,1920,789982,789.982,2732,163,19802,163,18446744073709551615,3211173,960,mycc
105.235.237.2:5205,1773107604.9496508,43.11,24714517.341753107,24.71451734175311,111779374,1920,554033,554.033,4415,722,20605,722,18446744073709551615,3002173,960,mycc
105.235.237.2:5205,1773107606.6606836,44.821,21580826.82270582,21.58082682270582,116395062,1920,723376,723.376,3361,288,20896,288,18446744073709551615,3249854,960,mycc
speed.mymanga.pro:9215,1773107610.9925468,1.114,728441.2278029345,0.7284412278029345,101398,80,409238,409.238,2095,0,0,0,18446744073709551615,141122,2147483647,mycc
