server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh
speedtest.wdc2.us.leaseweb.net:5202,1772681060.7544546,16.112,751893990.2108119,751.8939902108118,1577038078,3053,31018,31.018,117,0,168,0,161575350,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681061.7559361,17.114,749976373.2159586,749.9763732159586,1670924014,3053,30424,30.424,137,0,168,0,164727887,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681062.7567492,18.115,749776218.4200181,749.776218420018,1764722238,3053,30753,30.753,171,0,168,0,162966972,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681063.7704818,19.128,751428589.8414071,751.4285898414071,1859940702,3053,30690,30.69,180,0,168,0,163300838,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681064.7834044,20.141,751489371.5044817,751.4893715044817,1955090766,3053,30963,30.963,154,0,168,0,161860394,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681065.7966306,21.154,751920938.1453935,751.9209381453935,2050324022,3053,30615,30.615,183,0,168,0,163699544,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681066.8097668,22.168,751827814.2214736,751.8278142214735,2145537014,3053,30466,30.466,199,0,168,0,164502151,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681067.8225167,23.18,751671487.9129899,751.6714879129898,2240693918,3053,30585,30.585,150,0,168,0,163862787,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681068.8243418,24.182,749391457.9792597,749.3914579792597,2334538814,3053,30508,30.508,133,0,168,0,164275687,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681069.8383524,25.196,750747699.381671,750.7476993816709,2429697086,3053,30756,30.756,133,0,168,0,162949752,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681070.8512404,26.209,751601458.4421885,751.6014584421885,2524858094,3053,30148,30.148,189,0,168,0,166239353,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681071.863916,27.222,752275837.7461288,752.2758377461288,2620084510,3053,30553,30.553,118,0,168,0,164036421,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681072.8776019,28.235,752162965.5080409,752.1629655080409,2715391638,3053,30145,30.145,211,0,168,0,166255207,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681073.8814611,29.239,747751719.5921369,747.7517195921369,2809221326,3053,29920,29.92,143,0,168,0,167502646,114085649,2197
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681076.024498,1.008,291889102.3075336,291.8891023075336,36785078,4635,50340,50.34,1234,0,0,0,151148134,66536151,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681077.0271986,2.011,460444730.0436886,460.4447300436886,94496102,4635,50156,50.156,735,0,0,0,151703006,66632576,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681078.028187,3.012,460809201.7401698,460.80920174016984,152154190,4635,51303,51.303,1507,0,0,0,148310965,67008039,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681079.0630965,4.047,455016039.58566,455.01603958566,211016742,4635,52887,52.887,1601,0,0,0,143869306,67042270,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681080.075822,5.06,466153615.4392985,466.1536154392985,270027454,4635,51563,51.563,1711,0,0,0,147560981,67042270,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681081.077452,6.061,460805893.0047825,460.8058930047825,327722070,4635,52871,52.871,1654,0,0,0,143912844,67155043,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681082.1086965,7.092,454625525.3303765,454.6255253303765,386325830,4635,50790,50.79,1610,0,0,0,149807857,67155043,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681083.1217911,8.105,464756221.61268204,464.75622161268205,445181086,4635,50834,50.834,1332,0,0,0,149678190,67155043,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681084.1229134,9.107,460053439.352579,460.053439352579,502752302,4635,50148,50.148,471,0,0,0,151724938,67155043,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681085.1260824,10.11,460581094.9886862,460.58109498868623,560507390,4635,50277,50.277,467,0,0,0,151335650,67306013,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681086.1300917,11.114,459805040.10231197,459.805040102312,618213454,4635,50360,50.36,1050,0,0,0,151087732,67306013,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681087.1636713,12.147,456820414.71300143,456.8204147130014,677233486,4635,50519,50.519,1218,0,0,0,150611466,67306013,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681088.1780717,13.162,464747602.43400437,464.74760243400436,736163510,4635,50320,50.32,1206,0,0,0,151205955,67380959,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681089.211378,14.195,456222675.2270634,456.2226752270634,795090734,4635,52100,52.1,1783,0,0,0,146042183,67380959,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681090.2140439,15.198,460588757.7730283,460.5887577730283,852817806,4635,50933,50.933,596,0,0,0,149386159,67380959,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681091.218238,16.202,460330056.2224708,460.33005622247083,910600406,4635,50623,50.623,657,0,0,0,150302053,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681092.2194202,17.203,460124064.8605093,460.1240648605093,968183902,4635,52336,52.336,1697,0,0,0,145383285,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681093.233531,18.217,465143901.7546828,465.14390175468276,1027147334,4635,51123,51.123,1160,0,0,0,148833519,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681094.2359467,19.22,461370223.7693103,461.3702237693103,1084957926,4635,51921,51.921,1801,0,0,0,146543552,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681095.2701828,20.254,455720675.14681965,455.72067514681964,1143873278,4635,53216,53.216,1706,0,0,0,142977504,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681096.2713587,21.255,460760984.17482036,460.76098417482035,1201536126,4635,51568,51.568,1598,0,0,0,147547031,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681097.2740674,22.258,459289055.9158849,459.2890559158849,1259102766,4635,53720,53.72,1566,0,0,0,141636444,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681098.276949,23.261,460528718.08894944,460.52871808894946,1316834734,4635,52173,52.173,1923,0,0,0,145835746,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681099.276975,24.261,459879888.8138483,459.8798888138483,1374321214,4635,51513,51.513,1598,0,0,0,147705997,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681100.2920878,25.276,464115858.1717832,464.1158581717832,1433212462,4635,50266,50.266,227,0,0,0,151368391,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681101.326504,26.31,456427314.8269031,456.4273148269031,1492229438,4635,51880,51.88,1522,0,0,0,146661835,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681102.3298717,27.314,460030675.97595584,460.03067597595583,1549926926,4635,51166,51.166,960,0,0,0,148706259,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681103.3307328,28.314,461106142.1882972,461.1061421882972,1607614830,4635,50584,50.584,970,0,0,0,150417562,69614745,4567
speedtest120.dal1.tx.hostedbackbone.net:5217,1772681104.3348699,29.319,458844717.4243822,458.8447174243822,1665207702,4635,50387,50.387,425,0,0,0,151004899,69614745,4567
speedtest.ip-projects.de:5201,1772681106.870195,1.002,37768341.38540808,37.76834138540808,4730582,3468,123475,123.475,749,0,0,0,76844860,19136033,2147483647
speedtest.ip-projects.de:5201,1772681107.9432802,2.075,152829690.9536527,152.82969095365272,25230494,2312,110847,110.847,667,0,695,0,34239569,27943696,2259
speedtest.ip-projects.de:5201,1772681108.9688838,3.101,202411845.6720217,202.41184567202168,51179782,2316,116106,116.106,631,0,695,0,32745364,28026497,2259
speedtest.ip-projects.de:5201,1772681109.971157,4.103,153721198.34832495,153.72119834832495,70438614,1137,122378,122.378,591,0,1020,0,15251808,11559806,1137
speedtest.ip-projects.de:5201,1772681111.0964665,5.228,90182936.29225427,90.18293629225427,83124078,856,108045,108.045,114,0,1042,0,13005675,10683356,811
speedtest.ip-projects.de:5201,1772681112.1218634,6.254,89087040.13151707,89.08704013151707,94542774,907,109380,109.38,729,0,1042,0,13612400,11067357,811
speedtest.ip-projects.de:5201,1772681113.1858397,7.318,85383617.13330585,85.38361713330585,105898542,943,127358,127.358,1068,0,1042,0,12154891,10016781,811
speedtest.ip-projects.de:5201,1772681114.2262104,8.358,86826528.04600206,86.82652804600205,117190014,965,110018,110.018,699,0,1042,0,14398854,11871697,811
speedtest.ip-projects.de:5201,1772681115.2514358,9.383,99232250.69164465,99.23225069164465,129906942,978,107973,107.973,84,0,1042,0,14869196,12391855,811
speedtest.ip-projects.de:5201,1772681116.3087924,10.441,96817077.97344999,96.81707797344998,142703214,984,108055,108.055,107,0,1042,0,14949169,12456964,811
speedtest.ip-projects.de:5201,1772681117.4185028,11.55,102486236.38142402,102.48623638142402,156919470,985,108084,108.084,189,0,1042,0,14960260,12407074,811
speedtest.ip-projects.de:5201,1772681118.4737597,12.606,96428952.45867167,96.42895245867167,169639134,985,108111,108.111,73,0,1042,0,14956576,12461551,811
speedtest.ip-projects.de:5201,1772681119.578778,13.711,102574771.90246706,102.57477190246706,183807510,987,108006,108.006,128,0,1042,0,15001497,12225391,811
speedtest.ip-projects.de:5201,1772681120.63459,14.766,96875803.10651892,96.87580310651893,196592838,993,107979,107.979,79,0,1042,0,15096517,12543846,811
speedtest.ip-projects.de:5201,1772681121.7372706,15.869,103477049.83413456,103.47704983413456,210855606,1007,108002,108.002,77,0,1042,0,15306081,12729001,811
speedtest.ip-projects.de:5201,1772681122.7452908,16.877,100958551.99888551,100.95855199888551,223576638,1030,108010,108.01,142,0,1042,0,15654478,12992992,811
speedtest.ip-projects.de:5201,1772681123.7534564,17.885,102203209.6840314,102.20320968403139,236456358,1063,108298,108.298,171,0,1042,0,16113083,13284381,811
speedtest.ip-projects.de:5201,1772681124.7588496,18.891,113174388.34256525,113.17438834256525,250679454,1113,108073,108.073,145,0,1042,0,16906055,13876317,811
speedtest.ip-projects.de:5201,1772681125.842551,19.974,116357486.70339529,116.3574867033953,266441550,1185,108123,108.123,152,0,1042,0,17991468,14865168,811
speedtest.ip-projects.de:5201,1772681126.8960397,21.028,119413977.8170175,119.4139778170175,282166710,1273,108271,108.271,138,0,1042,0,19301056,15930314,811
speedtest.ip-projects.de:5201,1772681127.9854052,22.117,135875059.74887997,135.87505974887998,300668910,1393,108162,108.162,87,0,1042,0,21141716,17445687,811
speedtest.ip-projects.de:5201,1772681129.067118,23.199,146983971.48517534,146.98397148517535,320543214,1540,108305,108.305,206,0,1042,0,23341918,19155517,811
speedtest.ip-projects.de:5201,1772681130.1429698,24.275,160195013.11838314,160.19501311838314,342086478,1713,108388,108.388,208,0,1042,0,25944242,21429157,811
speedtest.ip-projects.de:5201,1772681131.2191532,25.351,179894406.9894901,179.89440698949008,366286398,1920,108302,108.302,106,0,1042,0,29102519,23964096,811
speedtest.ip-projects.de:5201,1772681132.2649462,26.397,208606013.0601905,208.6060130601905,393556238,2165,108360,108.36,342,0,1042,0,32798519,27051348,811
speedtest.ip-projects.de:5201,1772681133.3086507,27.44,212071119.68518376,212.07111968518376,421223686,2333,109493,109.493,513,0,1042,0,34978020,28929059,811
speedtest.ip-projects.de:5201,1772681134.3536072,28.485,213465187.87379852,213.46518787379853,449106414,2333,110064,110.064,416,0,1042,0,34796558,28929059,811
speedtest.ip-projects.de:5201,1772681135.3977513,29.53,212732005.66725838,212.7320056672584,476871774,2333,109474,109.474,261,0,1042,0,34983851,28929059,811
138.199.57.129:5201,1772681137.666714,1.394,259895395.883371,259.895395883371,45288006,1769,18241,18.241,619,0,47,0,159200180,113147311,1766
138.199.57.129:5201,1772681138.6695237,2.397,859217993.1129293,859.2179931129293,152992030,1935,24007,24.007,185,0,47,0,132312652,106970584,1766
138.199.57.129:5201,1772681139.671554,3.399,754169746.3963643,754.1697463963643,247454654,2076,29749,29.749,128,0,47,0,114553812,96024557,1766
138.199.57.129:5201,1772681140.6845648,4.412,760200366.4709703,760.2003664709703,343716046,2194,30164,30.164,295,0,47,0,119399480,98948388,1766
138.199.57.129:5201,1772681141.6893954,5.417,762608368.9045242,762.6083689045242,439502574,2289,30151,30.151,40,0,47,0,124626791,98948388,1766
138.199.57.129:5201,1772681142.7006648,6.428,760688351.1989307,760.6883511989307,535660174,2364,29529,29.529,132,0,47,0,131419170,99807513,1766
138.199.57.129:5201,1772681143.707517,7.435,759740257.8201998,759.7402578201999,631278438,2421,30305,30.305,107,0,47,0,131143824,100674052,1766
138.199.57.129:5201,1772681144.7151895,8.443,761528083.0058491,761.5280830058491,727199806,2462,29745,29.745,715,0,47,0,135872156,100674052,1766
138.199.57.129:5201,1772681145.723816,9.451,763561074.1505387,763.5610741505387,823468294,2492,30340,30.34,232,0,47,0,134830786,101067154,1766
138.199.57.129:5201,1772681146.7297902,10.457,759817809.9627233,759.8178099627232,919012942,2509,29918,29.918,130,0,47,0,137665323,101067154,1766
138.199.57.129:5201,1772681147.7404056,11.468,769654362.4746387,769.6543624746387,1016241006,2519,29912,29.912,204,0,47,0,138244621,120535184,1766
138.199.57.129:5201,1772681148.7523415,12.48,761008544.575626,761.008544575626,1112502494,2523,30073,30.073,271,0,47,0,137722288,120535184,1766
138.199.57.129:5201,1772681149.7605596,13.488,764377888.2927828,764.3778882927828,1208834942,2523,30719,30.719,24,0,47,0,134826652,120535184,1766
138.199.57.129:5201,1772681150.7607422,14.488,758625549.2540492,758.6255492540491,1303680454,2523,30245,30.245,187,0,47,0,136937385,120535184,1766
138.199.57.129:5201,1772681151.7676518,15.495,756303709.2044435,756.3037092044434,1398871638,2525,30523,30.523,234,0,47,0,135797207,120535184,1766
138.199.57.129:5201,1772681152.7751853,16.503,756062818.7533511,756.062818753351,1494091470,2531,30424,30.424,261,0,47,0,136565623,120535184,1766
138.199.57.129:5201,1772681153.7795436,17.507,758516436.1680831,758.516436168083,1589319254,2544,29706,29.706,915,0,47,0,140582459,120535184,1766
138.199.57.129:5201,1772681154.7907941,18.518,758229668.2183797,758.2296682183797,1685164270,2566,30156,30.156,166,0,47,0,139684578,120535184,1766
138.199.57.129:5201,1772681155.7971978,19.525,758050642.7607368,758.0506427607369,1780527390,2598,30183,30.183,251,0,47,0,141298285,120535184,1766
138.199.57.129:5201,1772681156.7973044,20.525,758191581.1691173,758.1915811691173,1875311438,2645,31352,31.352,1409,0,47,0,138489669,120535184,1766
138.199.57.129:5201,1772681157.8117235,21.539,759986463.2786056,759.9864632786056,1971679534,2709,30241,30.241,236,0,47,0,147055137,120535184,1766
138.199.57.129:5201,1772681158.8137772,22.541,758167403.0666122,758.1674030666122,2066645094,2791,30425,30.425,284,0,47,0,150588922,120535184,1766
138.199.57.129:5201,1772681159.8268147,23.554,759174939.872153,759.174939872153,2162779174,2896,29712,29.712,168,0,47,0,160002477,120535184,1766
138.199.57.129:5201,1772681160.840394,24.568,762721002.3763986,762.7210023763986,2259413958,3024,30218,30.218,125,0,47,0,164276797,120535184,1766
138.199.57.129:5201,1772681161.8506045,25.578,769358787.2786872,769.3587872786873,2356565750,3084,29746,29.746,134,0,47,0,170194624,120535184,1766
138.199.57.129:5201,1772681162.861759,26.589,763227002.6295152,763.2270026295151,2453033294,3084,29597,29.597,205,0,47,0,171054309,120535184,1766
138.199.57.129:5201,1772681163.8757524,27.603,761661307.2304692,761.6613072304692,2549573246,3084,29713,29.713,190,0,47,0,170384360,120535184,1766
138.199.57.129:5201,1772681164.8765488,28.604,761097860.0330433,761.0978600330433,2644786238,3084,29850,29.85,414,0,47,0,169600951,120535184,1766
138.199.57.129:5201,1772681165.8910086,29.618,762429844.0365983,762.4298440365983,2741468046,3084,30495,30.495,137,0,47,0,166013113,120535184,1766
ping-ams1.online.net:5203,1772681167.9578483,1.057,68592826.12317862,68.59282612317861,9060678,6034,97535,97.535,390,0,0,0,169261260,37853744,2147483647
ping-ams1.online.net:5203,1772681169.025467,2.124,238686225.5651956,238.6862255651956,40913910,6089,97184,97.184,1167,0,0,0,171421630,38517895,2147483647
ping-ams1.online.net:5203,1772681170.0929055,3.192,238757233.82650706,238.75723382650708,72771246,6089,97558,97.558,203,0,0,0,170764686,38517895,2147483647
ping-ams1.online.net:5203,1772681171.1591587,4.258,238437627.67760763,238.43762767760762,104550606,6089,97557,97.557,1457,0,0,0,170766874,38517895,2147483647
ping-ams1.online.net:5203,1772681172.224846,5.324,238617535.12292048,238.6175351229205,136337062,6089,97126,97.126,968,0,0,0,171524217,38517895,2147483647
ping-ams1.online.net:5203,1772681173.291807,6.391,238935897.41816637,238.93589741816638,168203974,6089,97336,97.336,161,0,0,0,171153499,38517895,2147483647
ping-ams1.online.net:5203,1772681174.3601282,7.459,239039533.5226492,239.0395335226492,200125350,6093,97394,97.394,962,0,0,0,171164821,38517895,2147483647
ping-ams1.online.net:5203,1772681175.4286618,8.528,238666181.319102,238.66618131910198,232003206,6093,97305,97.305,333,0,0,0,171320056,38517895,2147483647
ping-ams1.online.net:5203,1772681176.4954455,9.594,238596049.00838926,238.59604900838926,263819502,6093,97483,97.483,1231,0,0,0,171007674,38517895,2147483647
ping-ams1.online.net:5203,1772681177.5624983,10.661,239130725.44398624,239.13072544398625,295715142,6093,97684,97.684,1781,0,0,0,170656238,38517895,2147483647
ping-ams1.online.net:5203,1772681178.6286144,11.728,239075861.712982,239.075861712982,327575470,6093,97724,97.724,192,0,0,0,170586604,38517895,2147483647
