server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
speedtestfl.telecom.mu:5204,1773107080.7782795,12.718,30285642.162156668,30.285642162156666,37153334,1735,464262,464.262,2280,84,3939,84,18446744073709551615,3140628,867,mycc
speedtestfl.telecom.mu:5204,1773107082.1238062,14.064,40898732.21706345,40.89873221706345,44032126,1735,452637,452.637,2299,81,4022,81,18446744073709551615,4180408,867,mycc
speedtestfl.telecom.mu:5204,1773107083.6002474,15.54,26744266.871212177,26.744266871212176,48967918,1735,470360,470.36,6142,0,4678,0,18446744073709551615,2806948,867,mycc
speedtestfl.telecom.mu:5204,1773107084.854764,16.795,33315525.635885958,33.315525635885955,54192278,1736,505569,505.569,19149,0,5239,0,18446744073709551615,4354307,867,mycc
speedtestfl.telecom.mu:5204,1773107085.863675,17.804,11791056.331034483,11.791056331034483,55679294,1736,340341,340.341,8302,675,5931,675,18446744073709551615,2360665,868,mycc
speedtestfl.telecom.mu:5204,1773107087.4396858,19.38,25674993.130604688,25.674993130604687,60737302,1737,387944,387.944,6312,106,6227,106,18446744073709551615,429469,868,mycc
speedtestfl.telecom.mu:5204,1773107088.9895773,20.93,41953574.93118481,41.95357493118481,68865238,1738,336961,336.961,29978,0,6925,0,18446744073709551615,2862013,868,mycc
speedtestfl.telecom.mu:5204,1773107090.15423,22.094,27818734.751825828,27.81873475182583,72915134,1738,482820,482.82,1700,0,7611,0,18446744073709551615,5253638,869,mycc
speedtestfl.telecom.mu:5204,1773107092.0299115,23.97,24670458.422534738,24.670458422534736,78699374,1739,499466,499.466,26205,0,7778,0,18446744073709551615,136417,869,mycc
speedtestfl.telecom.mu:5204,1773107093.0350912,24.975,11873157.276532965,11.873157276532964,80191206,1739,380952,380.952,8172,670,8451,670,18446744073709551615,2334437,869,mycc
speedtestfl.telecom.mu:5204,1773107094.506659,26.447,27489374.32451914,27.48937432451914,85247766,1740,399276,399.276,2201,120,8785,120,18446744073709551615,705093,870,mycc
speedtestfl.telecom.mu:5204,1773107096.0355504,27.976,26368660.310163293,26.368660310163293,90287118,1741,323681,323.681,550,77,9350,77,18446744073709551615,627668,870,mycc
speedtestfl.telecom.mu:5204,1773107097.5910447,29.531,24689196.090812445,24.689196090812445,95087606,1742,415178,415.178,22112,21,10061,21,18446744073709551615,1059287,870,mycc
speedtestfl.telecom.mu:5204,1773107098.7031803,30.643,48489106.577697076,48.48910657769708,101828414,1742,487369,487.369,1881,0,10748,0,18446744073709551615,5146958,871,mycc
speedtestfl.telecom.mu:5204,1773107099.9239962,31.864,35452172.68777787,35.45217268777787,107238486,1742,320662,320.662,1665,1,10881,1,18446744073709551615,4914779,871,mycc
speedtestfl.telecom.mu:5204,1773107101.5444937,33.484,31935200.83398052,31.93520083398052,113707350,1742,410657,410.657,10682,126,11103,126,18446744073709551615,543042,871,mycc
speedtestfl.telecom.mu:5204,1773107102.6761339,34.616,18647906.00179545,18.647906001795448,116345190,1742,510322,510.322,2083,192,11672,192,18446744073709551615,4261703,871,mycc
speedtestfl.telecom.mu:5204,1773107104.0571506,35.997,39609588.18363084,39.60958818363084,123182878,1742,554051,554.051,4787,403,12316,403,18446744073709551615,3428706,871,mycc
speedtestfl.telecom.mu:5204,1773107105.62085,37.561,14253132.542334521,14.253132542334521,125968830,1742,370812,370.812,38284,11,12711,11,18446744073709551615,27614,871,mycc
speedtestfl.telecom.mu:5204,1773107106.7461782,38.686,46863176.782595135,46.86317678259513,132560886,1742,486186,486.186,2225,0,13399,0,18446744073709551615,5155469,871,mycc
speedtestfl.telecom.mu:5204,1773107108.1292248,40.069,31950332.791327167,31.950332791327167,138084486,1743,552041,552.041,6386,692,14094,692,18446744073709551615,3553635,871,mycc
speedtestfl.telecom.mu:5204,1773107109.1327207,41.073,31548779.623572245,31.548779623572244,142041870,1743,396665,396.665,4242,1,14524,1,18446744073709551615,3133294,871,mycc
speedtestfl.telecom.mu:5204,1773107110.5025578,42.443,32192745.9469788,32.1927459469788,147554222,1743,524713,524.713,13521,258,14788,258,18446744073709551615,5536536,871,mycc
speedtestfl.telecom.mu:5204,1773107111.5329309,43.473,21551308.041874282,21.551308041874282,150329958,1743,356761,356.761,2189,399,15291,399,18446744073709551615,5415688,871,mycc
speedtest.telecom.mu:5203,1773107117.2949235,1.1,505961.9358350248,0.5059619358350248,69542,58,328550,328.55,9908,0,0,0,18446744073709551615,103686,2147483647,mycc
speedtest.telecom.mu:5203,1773107118.3376245,2.142,3688390.035213295,3.688390035213295,550278,391,389664,389.664,190,0,0,0,18446744073709551615,723137,2147483647,mycc
speedtest.telecom.mu:5203,1773107119.9059722,3.711,19743091.50214461,19.74309150214461,4420782,1694,335795,335.795,1631,1,68,1,18446744073709551615,3232347,847,mycc
speedtest.telecom.mu:5203,1773107121.2586005,5.063,34804750.42540277,34.804750425402766,10305518,1694,464658,464.658,234,27,97,27,18446744073709551615,5165728,847,mycc
speedtest.telecom.mu:5203,1773107122.3111346,6.116,36468481.04611738,36.46848104611738,15103558,1694,468072,468.072,1974,0,129,0,18446744073709551615,3301024,847,mycc
speedtest.telecom.mu:5203,1773107123.8781621,7.683,27233379.20098835,27.23337920098835,20437990,1695,482419,482.419,968,0,546,0,18446744073709551615,2582197,847,mycc
speedtest.telecom.mu:5203,1773107125.5697465,9.374,28686536.404706456,28.686536404706455,26503702,1695,394325,394.325,28422,45,1385,45,18446744073709551615,3440121,847,mycc
speedtest.telecom.mu:5203,1773107128.0646605,11.869,23218383.770339668,23.218383770339667,33744686,1696,493792,493.792,16350,0,1726,0,18446744073709551615,101843,847,mycc
speedtest.telecom.mu:5203,1773107129.599455,13.404,24719816.42750833,24.71981642750833,38487166,1697,425204,425.204,8041,58,1977,58,18446744073709551615,1828665,848,mycc
speedtest.telecom.mu:5203,1773107130.6954367,14.5,20904934.940415237,20.904934940415238,41351094,1697,499908,499.908,2732,252,2579,252,18446744073709551615,3642789,848,mycc
speedtest.telecom.mu:5203,1773107132.1538706,15.959,31104971.60138006,31.10497160138006,47021662,1698,399042,399.042,1065,548,3262,548,18446744073709551615,3517396,849,mycc
speedtest.telecom.mu:5203,1773107133.5381458,17.343,31537035.456256736,31.537035456256735,52478654,1699,334891,334.891,1177,552,3908,552,18446744073709551615,3816287,849,mycc
speedtest.telecom.mu:5203,1773107134.5478587,18.352,40985336.115098715,40.98533611509872,57651582,1700,453379,453.379,1003,69,3978,69,18446744073709551615,4772563,850,mycc
speedtest.telecom.mu:5203,1773107135.5732455,19.378,10167480.111161128,10.167480111161128,58954782,1700,425059,425.059,4822,28,4598,28,18446744073709551615,2100855,850,mycc
speedtest.telecom.mu:5203,1773107136.588348,20.393,40279239.36027779,40.279239360277785,64065726,1701,483916,483.916,4858,0,4637,0,18446744073709551615,2464635,850,mycc
speedtest.telecom.mu:5203,1773107137.8525732,21.657,34633980.13108951,34.63398013108951,69538870,1701,452575,452.575,39784,0,5184,0,18446744073709551615,2912167,850,mycc
speedtest.telecom.mu:5203,1773107139.5061076,23.311,18060435.74076171,18.060435740761708,73271814,1701,392550,392.55,24092,83,5747,83,18446744073709551615,1551914,850,mycc
speedtest.telecom.mu:5203,1773107140.8688986,24.674,46036016.655030474,46.03601665503047,81113998,1702,470952,470.952,715,7,6364,7,18446744073709551615,5215064,851,mycc
speedtest.telecom.mu:5203,1773107141.9682207,25.773,30891241.610546857,30.891241610546857,85358926,1702,483135,483.135,2073,0,7008,0,18446744073709551615,5075885,851,mycc
speedtest.telecom.mu:5203,1773107143.5217047,27.326,19706888.985599276,19.706888985599274,89185718,1702,377086,377.086,17398,58,7214,58,18446744073709551615,756697,851,mycc
speedtest.telecom.mu:5203,1773107144.6749983,28.48,44269621.86746227,44.26962186746227,95567702,1702,484652,484.652,13918,1,7832,1,18446744073709551615,5387623,851,mycc
speedtest.telecom.mu:5203,1773107145.9490309,29.754,28580895.187879514,28.580895187879513,100119326,1703,414253,414.253,906,159,8060,159,18446744073709551615,3595111,851,mycc
speedtest.telecom.mu:5203,1773107147.239469,31.044,37444347.91884401,37.44434791884401,106159278,1703,373273,373.273,24561,143,8382,143,18446744073709551615,1369181,851,mycc
speedtest.telecom.mu:5203,1773107148.3464587,32.151,19713572.34432273,19.71357234432273,108887118,1703,512888,512.888,1657,122,8951,122,18446744073709551615,3982102,851,mycc
speedtest.telecom.mu:5203,1773107149.6189127,33.424,41814257.35088932,41.81425735088932,115537958,1703,513637,513.637,8654,0,9068,0,18446744073709551615,3293174,851,mycc
speedtest.telecom.mu:5203,1773107150.912667,34.717,25963952.337582253,25.963952337582253,119736830,1703,331727,331.727,1993,0,9542,0,18446744073709551615,546655,851,mycc
speedtest.telecom.mu:5203,1773107152.0454226,35.85,38012905.094968535,38.01290509496854,125119246,1704,520253,520.253,4096,0,10166,0,18446744073709551615,4457849,851,mycc
speedtest.telecom.mu:5203,1773107153.4917214,37.296,17756861.397690192,17.75686139769019,128329462,1704,348160,348.16,38280,134,10662,134,18446744073709551615,747153,852,mycc
speedtest.telecom.mu:5203,1773107155.4051564,39.21,34185657.0017235,34.1856570017235,136505966,1705,493786,493.786,18957,0,11209,0,18446744073709551615,130233,852,mycc
speedtest.telecom.mu:5203,1773107156.500722,40.305,28982057.516520407,28.982057516520406,140474934,1705,474136,474.136,5296,0,11878,0,18446744073709551615,5289012,852,mycc
speedtest.telecom.mu:5203,1773107157.8618002,41.666,31718240.74695381,31.71824074695381,145871310,1705,491085,491.085,8959,1,11932,1,18446744073709551615,4987612,852,mycc
speedtest.telecom.mu:5203,1773107159.3928607,43.197,28921047.36355249,28.92104736355249,151406294,1706,357115,357.115,1642,243,12578,243,18446744073709551615,3670287,853,mycc
speedtest.telecom.mu:5203,1773107160.5303514,44.335,38995081.08087098,38.99508108087098,156950862,1706,537090,537.09,3094,1,13031,1,18446744073709551615,4567298,853,mycc
41.226.22.119:9206,1773107164.8268304,1.024,3019309.6268060883,3.019309626806088,386654,231,205319,205.319,359,0,0,0,18446744073709551615,692545,2147483647,mycc
41.226.22.119:9206,1773107166.1744053,2.372,25934682.163002715,25.934682163002716,4755270,1321,266066,266.066,9179,246,251,246,18446744073709551615,2279095,660,mycc
41.226.22.119:9206,1773107167.50606,3.704,38202051.76467353,38.202051764673534,11114262,1321,345856,345.856,5571,0,1351,0,18446744073709551615,3298761,660,mycc
41.226.22.119:9206,1773107169.1222832,5.32,35005221.59623729,35.005221596237284,18186294,1321,169138,169.138,9084,0,3531,0,18446744073709551615,3044255,660,mycc
41.226.22.119:9206,1773107170.1977372,6.395,30105685.69237123,30.10568569237123,22233454,1321,185714,185.714,5081,0,4418,0,18446744073709551615,1750014,660,mycc
41.226.22.119:9206,1773107171.969185,8.167,25762789.906711865,25.762789906711866,27938134,1321,183687,183.687,3389,37,6735,37,18446744073709551615,3977204,660,mycc
41.226.22.119:9206,1773107173.187022,9.385,28094771.321605537,28.09477132160554,32214990,1321,229069,229.069,1842,40,7666,40,18446744073709551615,2288769,660,mycc
41.226.22.119:9206,1773107174.7339818,10.932,37992121.75653734,37.992121756537344,39561526,1321,175987,175.987,11027,245,9125,245,18446744073709551615,2597373,660,mycc
41.226.22.119:9206,1773107175.739594,11.937,45651064.06859051,45.65106406859051,45299934,1321,165228,165.228,4073,1,10187,1,18446744073709551615,3956186,660,mycc
41.226.22.119:9206,1773107176.850167,13.048,35812459.05406282,35.81245905406282,50271478,1321,179388,179.388,5381,0,11489,0,18446744073709551615,838264,660,mycc
41.226.22.119:9206,1773107178.752296,14.95,22837568.581118304,22.837568581118305,55701478,1321,229796,229.796,4847,45,13313,45,18446744073709551615,2367410,660,mycc
41.226.22.119:9206,1773107180.4458914,16.644,37295141.2419254,37.29514124192541,63596838,1321,200650,200.65,6152,166,14813,166,18446744073709551615,3253053,660,mycc
41.226.22.119:9206,1773107181.541943,17.74,26749745.644523352,26.74974564452335,67261726,1321,200521,200.521,9746,36,15565,36,18446744073709551615,3035699,660,mycc
41.226.22.119:9206,1773107182.6456578,18.843,49231331.04759041,49.23133104759041,74053894,1321,243326,243.326,204,0,16271,0,18446744073709551615,2188371,660,mycc
41.226.22.119:9206,1773107184.3075948,20.505,22806428.90629178,22.806428906291778,78791750,1321,245745,245.745,3383,63,17720,63,18446744073709551615,2138303,660,mycc
41.226.22.119:9206,1773107185.9070475,22.105,36034845.403711155,36.03484540371115,85996254,1321,216490,216.49,6327,223,19104,223,18446744073709551615,2793340,660,mycc
41.226.22.119:9206,1773107187.2468307,23.444,45761481.69397405,45.76148169397405,93660062,1321,354571,354.571,5168,0,19157,0,18446744073709551615,4055133,660,mycc
41.226.22.119:9206,1773107188.9759078,25.174,22617605.648094703,22.617605648094703,98548510,1321,225009,225.009,4050,24,20700,24,18446744073709551615,3664578,660,mycc
41.226.22.119:9206,1773107190.1681676,26.366,48799351.08149179,48.79935108149179,105821198,1321,240033,240.033,6242,0,21242,0,18446744073709551615,3436288,660,mycc
41.226.22.119:9206,1773107191.2245636,27.422,35613493.17069652,35.61349317069652,110523942,1321,261734,261.734,6258,0,22399,0,18446744073709551615,2639635,660,mycc
41.226.22.119:9206,1773107192.2364635,28.434,34961496.01126427,34.96149601126427,114946134,1321,263577,263.577,6645,0,23627,0,18446744073709551615,2590973,660,mycc
41.226.22.119:9206,1773107193.8849473,30.083,25290401.50924194,25.29040150924194,120157486,1321,206726,206.726,18047,132,25140,132,18446744073709551615,3157330,660,mycc
41.226.22.119:9206,1773107195.2400472,31.438,44323698.4007709,44.3236984007709,127665366,1321,183966,183.966,13881,0,26372,0,18446744073709551615,42341,660,mycc
41.226.22.119:9206,1773107197.058514,33.256,29995975.15172364,29.995975151723638,134483702,1321,209191,209.191,9040,10,28173,10,18446744073709551615,3247648,660,mycc
41.226.22.119:9206,1773107198.9082835,35.106,32589541.973970983,32.58954197397098,142019094,1321,204806,204.806,8190,5,29884,5,18446744073709551615,3892836,660,mycc
41.226.22.119:9206,1773107199.9160573,36.114,40599075.81120771,40.59907581120771,147133430,1321,206982,206.982,12602,0,30632,0,18446744073709551615,2727483,660,mycc
41.226.22.119:9206,1773107200.9373367,37.135,32665351.051367603,32.6653510513676,151303486,1321,188776,188.776,14735,0,31366,0,18446744073709551615,2577838,660,mycc
41.226.22.119:9206,1773107202.1664767,38.364,30946227.981602933,30.946227981602934,156058142,1321,352119,352.119,5986,0,32235,0,18446744073709551615,3324328,660,mycc
41.226.22.119:9206,1773107203.7526236,39.95,27876440.643164318,27.87644064316432,161585158,1321,173592,173.592,6487,17,34454,17,18446744073709551615,4651227,660,mycc
41.226.22.119:9206,1773107204.8332698,41.031,34849131.3206372,34.8491313206372,166292606,1321,154690,154.69,3297,2,35214,2,18446744073709551615,2797910,660,mycc
41.226.22.119:9206,1773107206.5787628,42.776,24721039.615971748,24.721039615971748,171686406,1321,186564,186.564,11109,40,36937,40,18446744073709551615,2637963,660,mycc
41.226.22.119:9206,1773107208.2900126,44.488,40216538.14675022,40.21653814675022,180288974,1321,194641,194.641,8291,1,38311,1,18446744073709551615,3401964,660,mycc
